latitude,longitude,altitude,timestamp,heart_rate,cadence,elevation
55.91731555759907,11.664625173434615,-10.600000000000023,2022-10-08 13:34:34+02:00,151,79,7.411770343780518
55.9172622486949,11.66457999497652,-10.399999999999977,2022-10-08 13:34:36+02:00,153,79,7.875307559967041
55.917099891230464,11.66443389840424,-8.800000000000011,2022-10-08 13:34:43+02:00,154,79,9.565363883972168
55.91709561645985,11.664125444367528,-9.600000000000023,2022-10-08 13:34:51+02:00,155,79,10.998517990112305
55.91719628311694,11.663845907896757,-16.0,2022-10-08 13:34:59+02:00,154,77,11.165950775146484
55.917214723303914,11.663779523223639,-16.80000000000001,2022-10-08 13:35:01+02:00,157,78,11.23572063446045
55.91722930781543,11.663710372522473,-18.0,2022-10-08 13:35:02+02:00,161,79,11.38527774810791
55.9172654338181,11.663571484386921,-20.19999999999999,2022-10-08 13:35:07+02:00,164,78,11.607328414916992
55.91728345490992,11.663224725052714,-22.399999999999977,2022-10-08 13:35:15+02:00,165,78,12.501070976257324
55.91727348044515,11.66289422661066,-25.0,2022-10-08 13:35:22+02:00,166,77,13.182084083557129
55.91730549931526,11.66254629381001,-18.399999999999977,2022-10-08 13:35:31+02:00,166,77,13.421257019042969
55.91726744547486,11.66240455582738,-14.800000000000011,2022-10-08 13:35:36+02:00,163,73,13.862784385681152
55.917266020551324,11.662333980202675,-13.800000000000011,2022-10-08 13:35:38+02:00,166,74,13.946104049682617
55.917258728295565,11.662180926650763,-10.399999999999977,2022-10-08 13:35:43+02:00,167,75,14.167850494384766
55.917141968384385,11.661909352988005,-5.399999999999977,2022-10-08 13:35:57+02:00,164,53,15.310321807861328
55.91711045242846,11.66187146678567,-5.600000000000023,2022-10-08 13:35:59+02:00,167,53,15.570059776306152
55.91705270111561,11.661832658573985,-5.800000000000011,2022-10-08 13:36:02+02:00,164,75,16.160093307495117
55.916949938982725,11.661817822605371,-5.600000000000023,2022-10-08 13:36:07+02:00,167,75,17.41091537475586
55.916758915409446,11.6618025675416,-5.399999999999977,2022-10-08 13:36:16+02:00,166,77,19.59661293029785
55.91668616048992,11.661805668845773,-4.600000000000023,2022-10-08 13:36:19+02:00,169,77,20.370641708374023
55.916495556011796,11.661816397681832,-3.3999999999999773,2022-10-08 13:36:28+02:00,168,75,21.854055404663086
55.91636488214135,11.661902060732245,-1.3999999999999773,2022-10-08 13:36:34+02:00,169,76,22.47162437438965
55.916225742548704,11.661806674674153,1.1999999999999886,2022-10-08 13:36:46+02:00,168,63,23.12510871887207
55.91619900427759,11.66179527528584,0.8000000000000114,2022-10-08 13:36:49+02:00,165,59,23.240278244018555
55.91618752107024,11.661797119304538,1.1999999999999886,2022-10-08 13:36:50+02:00,166,59,23.279455184936523
55.916166650131345,11.661805333569646,3.6000000000000227,2022-10-08 13:36:52+02:00,165,0,23.337825775146484
55.91614879667759,11.661803741008043,4.0,2022-10-08 13:36:56+02:00,165,0,23.40050506591797
55.91612641699612,11.661769794300199,3.1999999999999886,2022-10-08 13:37:00+02:00,168,0,23.531381607055664
55.91612147167325,11.661763256415725,3.0,2022-10-08 13:37:01+02:00,171,0,23.55909538269043
55.91611007228494,11.661740290001035,3.3999999999999773,2022-10-08 13:37:04+02:00,167,61,23.636592864990234
55.91610764153302,11.661732159554958,3.1999999999999886,2022-10-08 13:37:05+02:00,163,61,23.657941818237305
55.916101187467575,11.661723358556628,2.8000000000000114,2022-10-08 13:37:07+02:00,159,61,23.693981170654297
55.91609548777342,11.66170483455062,4.199999999999989,2022-10-08 13:37:09+02:00,155,61,23.742481231689453
55.91608643531799,11.661680191755295,4.199999999999989,2022-10-08 13:37:11+02:00,152,61,23.812803268432617
55.916074784472585,11.661656890064478,3.8000000000000114,2022-10-08 13:37:13+02:00,153,46,23.891151428222656
55.91598224826157,11.66147181764245,3.0,2022-10-08 13:37:20+02:00,150,72,24.544353485107422
55.91592315584421,11.661413060501218,2.3999999999999773,2022-10-08 13:37:23+02:00,153,74,24.821134567260742
55.91576490551233,11.661251122131944,3.0,2022-10-08 13:37:36+02:00,153,73,25.585290908813477
55.91574487276375,11.661200327798724,2.0,2022-10-08 13:37:37+02:00,153,69,25.76381492614746
55.915593495592475,11.661070911213756,-0.8000000000000114,2022-10-08 13:37:49+02:00,151,73,26.133928298950195
55.91554437763989,11.661097900941968,-1.3999999999999773,2022-10-08 13:37:54+02:00,154,73,26.084157943725586
55.915532978251576,11.661100583150983,-1.6000000000000227,2022-10-08 13:37:55+02:00,155,73,26.081462860107422
55.91549006290734,11.661100247874856,-2.3999999999999773,2022-10-08 13:38:00+02:00,154,0,26.043872833251953
55.915445890277624,11.66108574718237,-1.0,2022-10-08 13:38:03+02:00,153,51,26.022212982177734
55.91537531465292,11.661063702777028,0.8000000000000114,2022-10-08 13:38:07+02:00,152,51,25.990840911865234
55.91527674347162,11.661126567050815,3.0,2022-10-08 13:38:13+02:00,151,71,25.616060256958008
55.91515101492405,11.661160262301564,4.0,2022-10-08 13:38:21+02:00,154,72,25.08268165588379
55.914988573640585,11.66113369166851,0.6000000000000227,2022-10-08 13:38:29+02:00,157,68,24.74173927307129
55.91492143459618,11.66115565225482,-1.0,2022-10-08 13:38:34+02:00,156,68,24.508970260620117
55.914810290560126,11.661179959774017,-0.19999999999998863,2022-10-08 13:38:41+02:00,156,60,24.179643630981445
55.91478615067899,11.661179959774017,-0.39999999999997726,2022-10-08 13:38:43+02:00,157,56,24.135969161987305
55.914708115160465,11.661197310313582,-0.19999999999998863,2022-10-08 13:38:50+02:00,154,0,23.917749404907227
55.914624966681004,11.661231089383364,-0.6000000000000227,2022-10-08 13:38:56+02:00,151,0,23.61064338684082
55.91460577212274,11.661252798512578,-0.19999999999998863,2022-10-08 13:38:58+02:00,147,0,23.46444320678711
55.91459445655346,11.661278195679188,0.39999999999997726,2022-10-08 13:39:00+02:00,147,0,23.319583892822266
55.91458800248802,11.6612983122468,0.6000000000000227,2022-10-08 13:39:05+02:00,145,0,23.21426010131836
55.91457291506231,11.661299066618085,-0.19999999999998863,2022-10-08 13:39:08+02:00,142,0,23.170595169067383
55.914549278095365,11.661297557875514,-0.39999999999997726,2022-10-08 13:39:12+02:00,140,0,23.113937377929688
55.91453092172742,11.661295965313911,-1.1999999999999886,2022-10-08 13:39:15+02:00,142,0,23.071746826171875
55.91451298445463,11.661299485713243,-1.0,2022-10-08 13:39:18+02:00,138,0,23.008588790893555
55.91450854204595,11.661307364702225,0.19999999999998863,2022-10-08 13:39:20+02:00,135,0,22.96274757385254
55.91443276964128,11.661341479048133,4.199999999999989,2022-10-08 13:39:38+02:00,132,61,22.6158504486084
55.91433369554579,11.661184569820762,8.800000000000011,2022-10-08 13:39:51+02:00,130,0,23.061391830444336
